VAARWATER;BENAM_COD;BENAMING;S57_ID;INBEDRIJF;Y_RD;X_RD;OBJ_SOORT;IALA_CAT;N_WGS_gms;E_WGS_gms;N_WGS_gm;E_WGS_gm;Obj_vorm_c;OBJ_VORM;Obj_kleur_c;OBJ_KLEUR;Kleurpatr_c;KLEURPATR;V_TT_c;TT_TOPTEK;TT_kleur_c;TT_KLEUR;TT_pat_c;TT_KLR_PAT;Sign_kar_c;SIGN_KAR;Sign_gr_c;SIGN_GROEP;SIGN_PERIO;RACON_CODE;Licht_kl_c;LICHT_KLR;OPGEHEVEN;X_WGS84;Y_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KANAAL LEMMER (IJSSELMEER);VW-KLIJ -0109;KL 4;#;01.01.2005; 538785,7782; 173867,8331;SKV12 1200;2;52.50.09.44;005.40.01.91;52.50.1573;005.40.0319;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,667197;52,835956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KANAAL LEMMER (IJSSELMEER);VW-KLIJ -0110;KL 1-VL 2;#;01.01.2005; 538500,9770; 173742,2403;LK2600 MM.;2;52.50.00.24;005.39.55.15;52.50.0040;005.39.9191;3;bol;4,3;Groen/rood;1;Horizontaal;1;Kegel, punt naar boven;4;Groen;#;Niet toegewezen;4;Q (quick-flashing);#;Niet toegewezen;#;#;4;Groen;#;5,665319;52,833400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KANAAL LEMMER (IJSSELMEER);VW-KLIJ -0111;KL 9;#;01.01.2005; 539364,2863; 174258,1922;SK31 630;3;52.50.28.10;005.40.22.89;52.50.4684;005.40.3815;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,673025;52,841139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KANAAL LEMMER (IJSSELMEER);VW-KLIJ -0112;KL 6;#;01.01.2005; 538998,3163; 174009,8659;SK32 630;3;52.50.16.30;005.40.09.55;52.50.2716;005.40.1591;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,669319;52,837861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KANAAL LEMMER (IJSSELMEER);VW-KLIJ -0113;KL 11;#;11.11.2014; 539586,9042; 174273,5935;SK31 630;3;52.50.35.30;005.40.23.76;52.50.5884;005.40.3960;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,673267;52,843139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KANAAL LEMMER (IJSSELMEER);VW-KLIJ -0114;KL 8;#;11.11.2014; 539180,7738; 174141,7849;SKV12 1200;2;52.50.22.18;005.40.16.63;52.50.3697;005.40.2772;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;8;#;3;Rood;#;5,671286;52,839494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kanaal van Sint Andries;VW-KSA  -0101;KSA 2;#;01.04.2012; 422768,9485; 153576,4189;SK32 630;3;51.47.36.84;005.21.59.64;51.47.6140;005.21.9940;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,366567;51,793567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KANAAL VAN TERNEUZEN NAAR GENT;VW-KTG  -0101;K T G;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.16.29.02;003.50.22.27;51.16.4837;003.50.3712;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;3,839519;51,274728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0101;KT 15;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.35.49.48;003.59.56.71;51.35.8247;003.59.9452;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;4;Groen;#;3,999086;51,597078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0102;KT 13;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.35.56.15;003.59.05.58;51.35.9358;003.59.0930;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;5;#;4;Groen;#;3,984883;51,598931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0103;KT 11;#;01.01.2005; 0,0000; 0,0000;SK21 900;3;51.35.59.04;003.58.37.74;51.35.9840;003.58.6290;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,977150;51,599733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0104;KT 17;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;1;51.35.59.96;004.01.02.65;51.35.9993;004.01.0442;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;5;#;4;Groen;#;4,017403;51,599989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0105;KT 7;#;01.01.2005; 402656,0647; 55960,0972;SK21 900;3;51.36.14.58;003.57.27.12;51.36.2430;003.57.4520;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,957533;51,604050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0106;KT 9-WTV 2;#;01.01.2005; 402326,5742; 56876,4659;LK2600 MM.;1;51.36.04.50;003.58.15.06;51.36.0750;003.58.2510;3;bol;3,4,3,4;Rood/groen repeterend;1;Horizontaal;3;Bol;3,4;Rood/groen;1;Horizontaal;7;Iso (isophased);#;Niet toegewezen;2;#;1;Wit;#;3,970850;51,601250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0107;KT 12;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;1;51.36.08.89;003.59.56.11;51.36.1482;003.59.9352;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;5;#;3;Rood;#;3,998919;51,602469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0109;KT 19;#;01.01.2005; 0,0000; 0,0000;SK21 900;3;51.36.11.02;004.01.49.09;51.36.1837;004.01.8182;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,030303;51,603061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0110;KT 14;#;01.01.2005; 0,0000; 0,0000;SK22 900;3;51.36.16.57;004.00.30.55;51.36.2762;004.00.5092;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,008486;51,604603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0111;KT 16;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;1;51.36.16.95;004.01.02.14;51.36.2825;004.01.0357;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;3;Rood;#;4,017261;51,604708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0113;KEETEN B;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.36.21.08;003.58.03.29;51.36.3513;003.58.0548;3;bol;3,1;Rood/wit;2;Vertikaal;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;12;Mo (morse);(A);(A);8;K;1;Wit;#;3,967581;51,605856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0114;KT 5;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.36.22.46;003.57.00.29;51.36.3743;003.57.0048;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;4;Groen;#;3,950081;51,606239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0115;KT 10;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.36.18.93;003.59.02.60;51.36.3155;003.59.0433;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;3;Rood;#;3,984056;51,605258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0116;KT 3-BV 2;#;01.01.2005; 0,0000; 0,0000;TK1200.3;3;51.36.25.73;003.56.36.80;51.36.4288;003.56.6133;3;bol;4,3;Groen/rood;1;Horizontaal;1;Kegel, punt naar boven;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,943556;51,607147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0117;KT 21;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.36.28.42;004.02.23.65;51.36.4737;004.02.3942;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;4;Groen;#;4,039903;51,607894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0118;KT 18;#;01.01.2005; 0,0000; 0,0000;SK22 900;3;51.36.34.30;004.01.32.80;51.36.5717;004.01.5467;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,025778;51,609528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0119;KT 8;#;01.01.2005; 0,0000; 0,0000;SK22 900;3;51.36.38.98;003.58.07.86;51.36.6497;003.58.1310;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,968850;51,610828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0120;KT 1-EV 2;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.36.43.36;003.55.57.25;51.36.7227;003.55.9542;3;bol;4,3;Groen/rood;1;Horizontaal;1;Kegel, punt naar boven;4;Groen;#;Niet toegewezen;4;Q (quick-flashing);#;Niet toegewezen;#;#;4;Groen;#;3,932569;51,612044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0121;KT 20;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.36.44.43;004.02.08.88;51.36.7405;004.02.1480;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;5;#;3;Rood;#;4,035800;51,612342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0122;KT 6;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.36.49.15;003.57.26.21;51.36.8192;003.57.4368;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;5;#;3;Rood;#;3,957281;51,613653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0123;KT 23;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.36.55.87;004.03.29.11;51.36.9312;004.03.4852;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;5;#;4;Groen;#;4,058086;51,615519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0124;KT 4;#;01.01.2005; 0,0000; 0,0000;SK22 900;3;51.37.00.75;003.56.42.18;51.37.0125;003.56.7030;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,945050;51,616875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0125;KT 22;#;01.01.2005; 0,0000; 0,0000;SK22 900;3;51.37.03.49;004.02.31.40;51.37.0582;004.02.5233;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,042056;51,617636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0126;KEETEN A;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.37.05.58;003.55.11.29;51.37.0930;003.55.1882;3;bol;3,1;Rood/wit;2;Vertikaal;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;12;Mo (morse);(A);(A);8;#;1;Wit;#;3,919803;51,618217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0127;KT 25;#;01.01.2005; 0,0000; 0,0000;SK21 900;3;51.37.05.98;004.04.05.21;51.37.0997;004.04.0868;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,068114;51,618328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0128;KT 2;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.37.11.17;003.55.55.32;51.37.1862;003.55.9220;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;3;Rood;#;3,932033;51,619769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0129;KT 24;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.37.13.48;004.03.13.00;51.37.2247;004.03.2167;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;3;Rood;#;4,053611;51,620411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0131;ZB 3;#;01.01.2005; 0,0000; 0,0000;SK21 900;3;51.37.18.86;003.54.24.74;51.37.3143;003.54.4123;5;spar;6;Geel;#;Niet toegewezen;7;Liggend kruis;6;Geel;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,906872;51,621906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0132;ZB 4;#;01.01.2005; 0,0000; 0,0000;SK22 900;3;51.37.21.32;003.54.27.91;51.37.3553;003.54.4652;5;spar;6;Geel;#;Niet toegewezen;7;Liggend kruis;6;Geel;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,907753;51,622589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0133;KT 26;#;01.01.2005; 0,0000; 0,0000;SK22 900;3;51.37.30.65;004.03.28.61;51.37.5108;004.03.4768;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,057947;51,625181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0134;KT 27-KR 2;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.37.30.67;004.04.42.18;51.37.5112;004.04.7030;3;bol;4,3;Groen/rood;1;Horizontaal;1;Kegel, punt naar boven;4;Groen;#;Niet toegewezen;4;Q (quick-flashing);#;Niet toegewezen;#;#;4;Groen;#;4,078383;51,625186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0135;KT 28;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;1;51.37.44.95;004.04.17.07;51.37.7492;004.04.2845;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;5;#;3;Rood;#;4,071408;51,629153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0136;KT 29;#;01.01.2005; 0,0000; 0,0000;SK21 900;3;51.37.47.05;004.04.59.91;51.37.7842;004.04.9985;5;spar;4;Groen;#;Niet toegewezen;1;Kegel, punt naar boven;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,083308;51,629736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0137;KT 30;#;01.01.2005; 0,0000; 0,0000;SK22 900;3;51.37.59.35;004.04.31.22;51.37.9892;004.04.5203;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,075339;51,633153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0138;KT 31;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.38.05.67;004.05.07.52;51.38.0945;004.05.1253;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;4;Groen;#;4,085422;51,634908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0139;KT 32;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.38.12.83;004.04.50.07;51.38.2138;004.04.8345;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;3;Rood;#;4,080575;51,636897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0140;KT 33;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.39.05.69;004.06.28.69;51.39.0948;004.06.4782;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;5;#;4;Groen;#;4,107969;51,651581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0141;KT 34;#;01.01.2005; 0,0000; 0,0000;SK22 900;3;51.39.30.83;004.06.22.20;51.39.5138;004.06.3700;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,106167;51,658564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0154;SL-A;#;01.04.2009; 408335,6762; 67979,8125;SK31 630;3;51.39.25.50;004.07.46.50;51.39.4250;004.07.7750;5;spar;6;Geel;#;Niet toegewezen;5;Cilinder;3,1,3;Rood/wit/rood;1;Horizontaal;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,129583;51,657083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0155;SL-B;#;01.04.2009; 408440,1808; 68049,6730;SK31 630;3;51.39.28.92;004.07.50.04;51.39.4820;004.07.8340;5;spar;6;Geel;#;Niet toegewezen;5;Cilinder;3,1,3;Rood/wit/rood;1;Horizontaal;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,130567;51,658033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEETEN-MASTGAT-ZIJPE;VW-KT   -0156;SL-C;#;01.04.2009; 408399,3033; 68269,2833;SK31 630;3;51.39.27.72;004.08.01.50;51.39.4620;004.08.0250;5;spar;6;Geel;#;Niet toegewezen;5;Cilinder;3,1,3;Rood/wit/rood;1;Horizontaal;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,133750;51,657700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KETELMEER (RANDMEREN);VW-KMR  -0124;KH 1;#;01.01.2005; 0,0000; 0,0000;SK31 630;4;52.34.58.53;005.45.46.07;52.34.9755;005.45.7679;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,762797;52,582925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KETELMEER (RANDMEREN);VW-KMR  -0125;KH 4-JK 1;#;01.01.2005; 0,0000; 0,0000;SK33 630;4;52.34.57.27;005.45.50.42;52.34.9545;005.45.8403;5;spar;3,4;Rood/groen;1;Horizontaal;98;Cilinder boven bol;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,764006;52,582575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KETELMEER (RANDMEREN);VW-KMR  -0126;KH 6;#;01.01.2005; 510564,0000; 180438,0000;SK32 630;4;52.34.55.43;005.45.45.07;52.34.9239;005.45.7511;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,762519;52,582064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KETELMEER (RANDMEREN);VW-KMR  -0134;KM-W 4;#;01.01.2005; 511769,2517; 180758,5256;SK32 630;4;52.35.34.37;005.46.02.43;52.35.5729;005.46.0405;5;spar;6,2,6;Geel/zwart/geel;1;Horizontaal;10;2 Kegels, punten naar elkaar;2;Zwart;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,767342;52,592881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KETELMEER (RANDMEREN);VW-KMR  -0135;KM-O;#;01.01.2005; 0,0000; 0,0000;SK32 630;4;52.35.21.68;005.46.30.02;52.35.3613;005.46.5003;5;spar;2,6,2;Zwart/geel/zwart;1;Horizontaal;11;2 Kegels punten van elkaar af;2;Zwart;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,775006;52,589356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
